eco,name,family,variation,pgn,position_fen,umap_x,umap_y,color_hex,family_hue,duplicate_group_size,duplicate_group_rank
A00,Amar Opening,Amar Opening,Root,1. Nh3,rnbqkbnr/pppppppp/8/8/8/7N/PPPPPPPP/RNBQKB1R b KQkq - 1 1,2.3230674266815186,-4.809803485870361,#ee8a86,2.4657534246575343,1,1
A00,Amar Opening: Paris Gambit,Amar Opening,Paris Gambit,1. Nh3 d5 2. g3 e5 3. f4,rnbqkbnr/ppp2ppp/8/3pp3/5P2/6PN/PPPPP2P/RNBQKB1R b KQkq - 0 3,1.7408266067504883,-5.037919521331787,#a21610,2.4657534246575343,1,1
A00,"Amar Opening: Paris Gambit, Gent Gambit",Amar Opening,Paris Gambit,1. Nh3 d5 2. g3 e5 3. f4 Bxh3 4. Bxh3 exf4 5. O-O fxg3 6. hxg3,rn1qkbnr/ppp2ppp/8/3p4/8/6PB/PPPPP3/RNBQ1RK1 b kq - 0 6,1.4374548196792603,-5.023849964141846,#a21610,2.4657534246575343,1,1
A00,Amsterdam Attack,Amsterdam Attack,Root,1. e3 e5 2. c4 d6 3. Nc3 Nc6 4. b3 Nf6,r1bqkb1r/ppp2ppp/2np1n2/4p3/2P5/1PN1P3/P2P1PPP/R1BQKBNR w KQkq - 1 5,4.031858921051025,-1.9371486902236938,#db3a24,7.397260273972603,1,1
A00,Anderssen's Opening,Anderssen's Opening,Root,1. a3,rnbqkbnr/pppppppp/8/8/8/P7/1PPPPPPP/RNBQKBNR b KQkq - 0 1,2.643510103225708,-4.623796463012695,#ee9786,9.863013698630137,1,1
A00,Anderssen's Opening: Polish Gambit,Anderssen's Opening,Polish Gambit,1. a3 a5 2. b4,rnbqkbnr/1ppppppp/8/p7/1P6/P7/2PPPPPP/RNBQKBNR b KQkq - 0 2,2.6419808864593506,-4.588447093963623,#a22810,9.863013698630137,1,1
A00,Barnes Opening,Barnes Opening,Root,1. f3,rnbqkbnr/pppppppp/8/8/8/5P2/PPPPP1PP/RNBQKBNR b KQkq - 0 1,2.8693172931671143,-4.764017105102539,#dd8966,17.26027397260274,1,1
A00,Barnes Opening: Fool's Mate,Barnes Opening,Fool's Mate,1. f3 e5 2. g4 Qh4#,rnb1kbnr/pppp1ppp/8/4p3/6Pq/5P2/PPPPP2P/RNBQKBNR w KQkq - 1 3,3.545229911804199,-4.807159900665283,#a23a10,17.26027397260274,1,1
A00,Barnes Opening: Gedult Gambit,Barnes Opening,Gedult Gambit,1. f3 d5 2. e4 g6 3. d4 dxe4 4. c3,rnbqkbnr/ppp1pp1p/6p1/8/3Pp3/2P2P2/PP4PP/RNBQKBNR b KQkq - 0 4,2.3385419845581055,-2.3724968433380127,#c84d1b,17.26027397260274,1,1
A00,Barnes Opening: Gedult Gambit,Barnes Opening,Gedult Gambit,1. f3 f5 2. e4 fxe4 3. Nc3,rnbqkbnr/ppppp1pp/8/8/4p3/2N2P2/PPPP2PP/R1BQKBNR b KQkq - 1 3,2.372960090637207,-2.374276638031006,#c84d1b,17.26027397260274,1,1
A00,Barnes Opening: Hammerschlag,Barnes Opening,Hammerschlag,1. f3 e5 2. Kf2,rnbqkbnr/pppp1ppp/8/4p3/8/5P2/PPPPPKPP/RNBQ1BNR b kq - 1 2,3.4493472576141357,-4.76052188873291,#dc6738,17.26027397260274,1,1
A00,Clemenz Opening,Clemenz Opening,Root,1. h3,rnbqkbnr/pppppppp/8/8/8/7P/PPPPPPP1/RNBQKBNR b KQkq - 0 1,2.5199131965637207,-4.683714866638184,#8ca210,69.04109589041096,1,1
A00,Clemenz Opening: Spike Lee Gambit,Clemenz Opening,Spike Lee Gambit,1. h3 h5 2. g4,rnbqkbnr/ppppppp1/8/7p/6P1/7P/PPPPPP2/RNBQKBNR b KQkq - 0 2,2.2669103145599365,-4.6600518226623535,#dfee86,69.04109589041096,1,1
A00,Creepy Crawly Formation: Classical Defense,Creepy Crawly Formation,Classical Defense,1. h3 d5 2. a3 e5,rnbqkbnr/ppp2ppp/8/3pp3/8/P6P/1PPPPPP1/RNBQKBNR w KQkq - 0 3,2.689121961593628,-4.677613735198975,#b1db24,73.97260273972603,1,1
A00,Formation: Hippopotamus Attack,Formation,Hippopotamus Attack,1. a3 e5 2. b3 d5 3. c3 Nf6 4. d3 Nc6 5. e3 Bd6 6. f3 O-O 7. g3,r1bq1rk1/ppp2ppp/2nb1n2/3pp3/8/PPPPPPP1/7P/RNBQKBNR b KQ - 0 7,-1.3238246440887451,0.912574291229248,#20a210,113.42465753424658,1,1
A00,Formation: Shy Attack,Formation,Shy Attack,1. a3 e5 2. g3 d5 3. Bg2 Nf6 4. d3 Nc6 5. Nd2 Bd6 6. e3 O-O 7. h3,r1bq1rk1/ppp2ppp/2nb1n2/3pp3/8/P2PP1PP/1PPN1PB1/R1BQK1NR b KQ - 0 7,-1.2811574935913086,0.906903862953186,#91ee86,113.42465753424658,1,1
A00,Global Opening,Global Opening,Root,1. h3 e5 2. a3,rnbqkbnr/pppp1ppp/8/4p3/8/P6P/1PPPPPP1/RNBQKBNR b KQkq - 0 2,2.754579544067383,-4.664500713348389,#24db2e,123.28767123287672,1,1
A00,Grob Opening,Grob Opening,Root,1. g4,rnbqkbnr/pppppppp/8/8/6P1/8/PPPPPP1P/RNBQKBNR b KQkq - 0 1,2.144529342651367,-4.565904140472412,#5edc70,128.21917808219177,1,1
A00,Grob Opening: Alessi Gambit,Grob Opening,Alessi Gambit,1. g4 f5,rnbqkbnr/ppppp1pp/8/5p2/6P1/8/PPPPPP1P/RNBQKBNR w KQkq - 0 2,2.1577680110931396,-4.177005767822266,#10a224,128.21917808219177,1,1
A00,Grob Opening: Double Grob,Grob Opening,Double Grob,1. g4 g5,rnbqkbnr/pppppp1p/8/6p1/6P1/8/PPPPPP1P/RNBQKBNR w KQkq - 0 2,2.1638479232788086,-4.630960464477539,#18ae2c,128.21917808219177,1,1
A00,"Grob Opening: Double Grob, Coca-Cola Gambit",Grob Opening,Double Grob,1. g4 g5 2. f4,rnbqkbnr/pppppp1p/8/6p1/5PP1/8/PPPPP2P/RNBQKBNR b KQkq - 0 2,2.472898006439209,-4.89676570892334,#18ae2c,128.21917808219177,1,1
A00,Grob Opening: Grob Gambit,Grob Opening,Grob Gambit,1. g4 d5 2. Bg2,rnbqkbnr/ppp1pppp/8/3p4/6P1/8/PPPPPPBP/RNBQK1NR b KQkq - 1 2,1.47134268283844,-4.931673049926758,#21b935,128.21917808219177,1,1
A00,Grob Opening: Grob Gambit Declined,Grob Opening,Grob Gambit Declined,1. g4 d5 2. Bg2 c6,rnbqkbnr/pp2pppp/2p5/3p4/6P1/8/PPPPPPBP/RNBQK1NR w KQkq - 0 3,1.324650764465332,-4.978791236877441,#2bc23f,128.21917808219177,1,1
A00,"Grob Opening: Grob Gambit, Basman Gambit",Grob Opening,Grob Gambit,1. g4 d5 2. Bg2 h5 3. gxh5,rnbqkbnr/ppp1ppp1/8/3p3P/8/8/PPPPPPBP/RNBQK1NR b KQkq - 0 3,1.5235512256622314,-4.910271167755127,#21b935,128.21917808219177,1,1
A00,"Grob Opening: Grob Gambit, Fritz Gambit",Grob Opening,Grob Gambit,1. g4 d5 2. Bg2 Bxg4 3. c4,rn1qkbnr/ppp1pppp/8/3p4/2P3b1/8/PP1PPPBP/RNBQK1NR b KQkq - 0 3,1.5337576866149902,-4.802197456359863,#21b935,128.21917808219177,1,1
A00,"Grob Opening: Grob Gambit, Fritz Gambit, Romford Countergambit",Grob Opening,Grob Gambit,1. g4 d5 2. Bg2 Bxg4 3. c4 d4 4. Bxb7 Nd7 5. Bxa8 Qxa8,q3kbnr/p1pnpppp/8/8/2Pp2b1/8/PP1PPP1P/RNBQK1NR w KQk - 0 6,1.664537787437439,-4.376629829406738,#21b935,128.21917808219177,1,1
A00,"Grob Opening: Grob Gambit, Keres Gambit",Grob Opening,Grob Gambit,1. g4 d5 2. Bg2 e5 3. d4 exd4 4. c3,rnbqkbnr/ppp2ppp/8/3p4/3p2P1/2P5/PP2PPBP/RNBQK1NR b KQkq - 0 4,1.5276026725769043,-4.801543235778809,#21b935,128.21917808219177,1,1
A00,"Grob Opening: Grob Gambit, Richter-Grob Gambit",Grob Opening,Grob Gambit,1. g4 d5 2. Bg2 c6 3. c4 dxc4 4. b3,rnbqkbnr/pp2pppp/2p5/8/2p3P1/1P6/P2PPPBP/RNBQK1NR b KQkq - 0 4,1.3745187520980835,-4.872255325317383,#21b935,128.21917808219177,1,1
A00,Grob Opening: Keene Defense,Grob Opening,Keene Defense,1. g4 d5 2. h3 e5 3. Bg2 c6,rnbqkbnr/pp3ppp/2p5/3pp3/6P1/7P/PPPPPPB1/RNBQK1NR w KQkq - 0 4,1.4952435493469238,-4.979902267456055,#18e834,128.21917808219177,1,1
A00,"Grob Opening: Keene Defense, Main Line",Grob Opening,Keene Defense,1. g4 d5 2. h3 e5 3. Bg2 c6 4. d4 e4 5. c4 Bd6 6. Nc3 Ne7,rnbqk2r/pp2nppp/2pb4/3p4/2PPp1P1/2N4P/PP2PPB1/R1BQK1NR w KQkq - 3 7,0.9593732357025146,-2.052833080291748,#18e834,128.21917808219177,1,1
A00,Grob Opening: London Defense,Grob Opening,London Defense,1. g4 e5 2. h3 Nc6,r1bqkbnr/pppp1ppp/2n5/4p3/6P1/7P/PPPPPP2/RNBQKBNR w KQkq - 1 3,2.651174783706665,-4.754805564880371,#31e349,128.21917808219177,1,1
A00,Grob Opening: Romford Countergambit,Grob Opening,Romford Countergambit,1. g4 d5 2. Bg2 Bxg4 3. c4 d4,rn1qkbnr/ppp1pppp/8/8/2Pp2b1/8/PP1PPPBP/RNBQK1NR w KQkq - 0 4,1.6254298686981201,-4.591686248779297,#48df5d,128.21917808219177,1,1
A00,Grob Opening: Spike Attack,Grob Opening,Spike Attack,1. g4 d5 2. Bg2 c6 3. g5,rnbqkbnr/pp2pppp/2p5/3p2P1/8/8/PPPPPPBP/RNBQK1NR b KQkq - 0 3,1.3162298202514648,-5.02349328994751,#75ec85,128.21917808219177,1,1
A00,"Grob Opening: Spike, Hurst Attack",Grob Opening,Spike,1. g4 e5 2. Bg2 d5 3. c4,rnbqkbnr/ppp2ppp/8/3pp3/2P3P1/8/PP1PPPBP/RNBQK1NR b KQkq - 0 3,1.5787510871887207,-4.797723293304443,#5eef72,128.21917808219177,1,1
A00,Grob Opening: Zilbermints Gambit,Grob Opening,Zilbermints Gambit,1. g4 d5 2. e4 dxe4 3. Nc3,rnbqkbnr/ppp1pppp/8/8/4p1P1/2N5/PPPP1P1P/R1BQKBNR b KQkq - 1 3,2.392766237258911,-2.2912352085113525,#8aea97,128.21917808219177,1,1
A00,"Grob Opening: Zilbermints Gambit, Schiller Defense",Grob Opening,Zilbermints Gambit,1. g4 d5 2. e4 dxe4 3. Nc3 h5,rnbqkbnr/ppp1ppp1/8/7p/4p1P1/2N5/PPPP1P1P/R1BQKBNR w KQkq - 0 4,2.2981534004211426,-2.5455939769744873,#8aea97,128.21917808219177,1,1
A00,"Grob Opening: Zilbermints Gambit, Zilbermints-Hartlaub Gambit",Grob Opening,Zilbermints Gambit,1. g4 d5 2. e4 dxe4 3. Nc3 e5 4. d3,rnbqkbnr/ppp2ppp/8/4p3/4p1P1/2NP4/PPP2P1P/R1BQKBNR b KQkq - 0 4,2.2346107959747314,-1.8832652568817139,#8aea97,128.21917808219177,1,1
A00,Hungarian Opening,Hungarian Opening,Root,1. g3,rnbqkbnr/pppppppp/8/8/8/6P1/PPPPPP1P/RNBQKBNR b KQkq - 0 1,1.9843755960464478,-4.682180404663086,#50e784,140.54794520547946,1,1
A00,Hungarian Opening: Asten Gambit,Hungarian Opening,Asten Gambit,1. g3 Nc6 2. Nc3 d5 3. d4 e5 4. dxe5 d4 5. Ne4 f5,r1bqkbnr/ppp3pp/2n5/4Pp2/3pN3/6P1/PPP1PP1P/R1BQKBNR w KQkq f6 0 6,1.8632228374481201,-3.400463104248047,#10a242,140.54794520547946,1,1
A00,Hungarian Opening: Burk Gambit,Hungarian Opening,Burk Gambit,1. g3 e5 2. a3 d5 3. Nf3 e4 4. Nh4 Be7 5. d3,rnbqk1nr/ppp1bppp/8/3p4/4p2N/P2P2P1/1PP1PP1P/RNBQKB1R b KQkq - 0 5,1.733988642692566,-4.8465447425842285,#17a648,140.54794520547946,1,1
A00,Hungarian Opening: Bücker Gambit,Hungarian Opening,Bücker Gambit,1. g3 d5 2. Bg2 e5 3. b4,rnbqkbnr/ppp2ppp/8/3pp3/1P6/6P1/P1PPPPBP/RNBQK1NR b KQkq - 0 3,1.5373313426971436,-4.952393531799316,#1ea94e,140.54794520547946,1,1
A00,Hungarian Opening: Catalan Formation,Hungarian Opening,Catalan Formation,1. g3 d5 2. Bg2 e6,rnbqkbnr/ppp2ppp/4p3/3p4/8/6P1/PPPPPPBP/RNBQK1NR w KQkq - 0 3,1.285106897354126,-4.983414173126221,#26ab53,140.54794520547946,1,1
A00,Hungarian Opening: Dutch Defense,Hungarian Opening,Dutch Defense,1. g3 f5,rnbqkbnr/ppppp1pp/8/5p2/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,1.9751099348068237,-4.409715175628662,#14c851,140.54794520547946,1,1
A00,Hungarian Opening: Indian Defense,Hungarian Opening,Indian Defense,1. g3 Nf6,rnbqkb1r/pppppppp/5n2/8/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 1 2,1.652023434638977,-4.446110248565674,#1cca57,140.54794520547946,1,1
A00,Hungarian Opening: Myers Defense,Hungarian Opening,Myers Defense,1. g3 g5,rnbqkbnr/pppppp1p/8/6p1/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,2.099459171295166,-4.690703868865967,#24cc5d,140.54794520547946,1,1
A00,Hungarian Opening: Pachman Gambit,Hungarian Opening,Pachman Gambit,1. g3 f5 2. e4 fxe4 3. Qh5+ g6,rnbqkbnr/ppppp2p/6p1/7Q/4p3/6P1/PPPP1P1P/RNB1KBNR w KQkq - 0 4,2.2329816818237305,-4.454054355621338,#2dcd64,140.54794520547946,1,1
A00,Hungarian Opening: Paris Gambit,Hungarian Opening,Paris Gambit,1. g3 e5 2. Nh3 d5 3. f4 Bxh3 4. Bxh3 exf4 5. O-O,rn1qkbnr/ppp2ppp/8/3p4/5p2/6PB/PPPPP2P/RNBQ1RK1 b kq - 1 5,1.453252911567688,-5.098479747772217,#1ce962,140.54794520547946,1,1
A00,Hungarian Opening: Reversed Alekhine,Hungarian Opening,Reversed Alekhine,1. g3 e5 2. Nf3,rnbqkbnr/pppp1ppp/8/4p3/8/5NP1/PPPPPP1P/RNBQKB1R b KQkq - 1 2,1.9683582782745361,-4.8517351150512695,#2ce26a,140.54794520547946,1,1
A00,"Hungarian Opening: Reversed Brooklyn Defense, Brooklyn Benko Gambit",Hungarian Opening,Reversed Brooklyn Defense,1. g3 e5 2. Nf3 e4 3. Ng1 Nf6 4. b4,rnbqkb1r/pppp1ppp/5n2/8/1P2p3/6P1/P1PPPP1P/RNBQKBNR b KQkq - 0 4,1.974351167678833,-4.516016960144043,#3cdd73,140.54794520547946,1,1
A00,Hungarian Opening: Reversed Modern Defense,Hungarian Opening,Reversed Modern Defense,1. g3 d5 2. Bg2 c5,rnbqkbnr/pp2pppp/8/2pp4/8/6P1/PPPPPPBP/RNBQK1NR w KQkq - 0 3,1.2033354043960571,-5.04042387008667,#4bd87b,140.54794520547946,1,1
A00,Hungarian Opening: Reversed Norwegian Defense,Hungarian Opening,Reversed Norwegian Defense,1. g3 e5 2. Nf3 e4 3. Nh4,rnbqkbnr/pppp1ppp/8/8/4p2N/6P1/PPPPPP1P/RNBQKB1R b KQkq - 1 3,1.932511568069458,-4.819844722747803,#41ec7b,140.54794520547946,1,1
A00,Hungarian Opening: Sicilian Invitation,Hungarian Opening,Sicilian Invitation,1. g3 c5,rnbqkbnr/pp1ppppp/8/2p5/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,2.1697685718536377,-4.563595771789551,#5fe38c,140.54794520547946,1,1
A00,Hungarian Opening: Slav Formation,Hungarian Opening,Slav Formation,1. g3 d5 2. Bg2 c6,rnbqkbnr/pp2pppp/2p5/3p4/8/6P1/PPPPPPBP/RNBQK1NR w KQkq - 0 3,1.3192172050476074,-5.049285411834717,#6ddf94,140.54794520547946,1,1
A00,Hungarian Opening: Symmetrical Variation,Hungarian Opening,Symmetrical Variation,1. g3 g6,rnbqkbnr/pppppp1p/6p1/8/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,1.9581222534179688,-4.662586688995361,#66f095,140.54794520547946,1,1
A00,Hungarian Opening: Van Kuijk Gambit,Hungarian Opening,Van Kuijk Gambit,1. g3 h5 2. Nf3 h4,rnbqkbnr/ppppppp1/8/8/7p/5NP1/PPPPPP1P/RNBQKB1R w KQkq - 0 3,2.0223095417022705,-4.877608299255371,#74ec9d,140.54794520547946,1,1
A00,Hungarian Opening: Winterberg Gambit,Hungarian Opening,Winterberg Gambit,1. g3 d5 2. Bg2 e5 3. c4 dxc4 4. b3,rnbqkbnr/ppp2ppp/8/4p3/2p5/1P4P1/P2PPPBP/RNBQK1NR b KQkq - 0 4,1.6015552282333374,-4.8441362380981445,#8ee6ac,140.54794520547946,1,1
A00,Kádas Opening,Kádas Opening,Root,1. h4,rnbqkbnr/pppppppp/8/8/7P/8/PPPPPPP1/RNBQKBNR b KQkq - 0 1,2.4866220951080322,-4.623262882232666,#47ede6,177.53424657534248,1,1
A00,Kádas Opening: Beginner's Trap,Kádas Opening,Beginner's Trap,1. h4 d5 2. Rh3,rnbqkbnr/ppp1pppp/8/3p4/7P/7R/PPPPPPP1/RNBQKBN1 b Qkq - 1 2,2.3513824939727783,-4.677463531494141,#10a29c,177.53424657534248,1,1
A00,Kádas Opening: Koola-Koola Variation,Kádas Opening,Koola-Koola Variation,1. h4 a5,rnbqkbnr/1ppppppp/8/p7/7P/8/PPPPPPP1/RNBQKBNR w KQkq - 0 2,2.469508409500122,-4.681678771972656,#19bab3,177.53424657534248,1,1
A00,Kádas Opening: Kádas Gambit,Kádas Opening,Kádas Gambit,1. h4 c5 2. b4,rnbqkbnr/pp1ppppp/8/2p5/1P5P/8/P1PPPPP1/RNBQKBNR b KQkq - 0 2,2.6376636028289795,-4.341073036193848,#24cfc8,177.53424657534248,1,1
A00,Kádas Opening: Kádas Gambit,Kádas Opening,Kádas Gambit,1. h4 d5 2. d4 c5 3. Nf3 cxd4 4. c3,rnbqkbnr/pp2pppp/8/3p4/3p3P/2P2N2/PP2PPP1/RNBQKB1R b KQkq - 0 4,1.0217794179916382,-2.7233593463897705,#24cfc8,177.53424657534248,1,1
A00,Kádas Opening: Kádas Gambit,Kádas Opening,Kádas Gambit,1. h4 e5 2. d4 exd4 3. c3,rnbqkbnr/pppp1ppp/8/8/3p3P/2P5/PP2PPP1/RNBQKBNR b KQkq - 0 3,2.635354995727539,-3.2445120811462402,#24cfc8,177.53424657534248,1,1
A00,Kádas Opening: Myers Variation,Kádas Opening,Myers Variation,1. h4 d5 2. d4 c5 3. e4,rnbqkbnr/pp2pppp/8/2pp4/3PP2P/8/PPP2PP1/RNBQKBNR b KQkq - 0 3,2.493014335632324,-2.310703992843628,#3fd5cf,177.53424657534248,1,1
A00,Kádas Opening: Schneider Gambit,Kádas Opening,Schneider Gambit,1. h4 g5,rnbqkbnr/pppppp1p/8/6p1/7P/8/PPPPPPP1/RNBQKBNR w KQkq - 0 2,2.360865354537964,-4.71120023727417,#69ebe5,177.53424657534248,1,1
A00,Kádas Opening: Steinbok Gambit,Kádas Opening,Steinbok Gambit,1. h4 f5 2. e4 fxe4 3. d3,rnbqkbnr/ppppp1pp/8/8/4p2P/3P4/PPP2PP1/RNBQKBNR b KQkq - 0 3,2.7917673587799072,-2.987226963043213,#8aeae6,177.53424657534248,1,1
A00,Lasker Simul Special,Lasker Simul Special,Root,1. g3 h5,rnbqkbnr/ppppppp1/8/7p/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,2.0343034267425537,-4.640156269073486,#24dbdb,180.0,1,1
A00,Mieses Opening,Mieses Opening,Root,1. d3,rnbqkbnr/pppppppp/8/8/8/3P4/PPP1PPPP/RNBQKBNR b KQkq - 0 1,2.395676374435425,-3.9935519695281982,#53a6e1,204.65753424657535,1,1
A00,Mieses Opening: Myers Spike Attack,Mieses Opening,Myers Spike Attack,1. d3 g6 2. g4,rnbqkbnr/pppppp1p/6p1/8/6P1/3P4/PPP1PP1P/RNBQKBNR b KQkq - 0 2,2.1444928646087646,-4.532176971435547,#1066a2,204.65753424657535,1,1
A00,Mieses Opening: Reversed Rat,Mieses Opening,Reversed Rat,1. d3 e5,rnbqkbnr/pppp1ppp/8/4p3/8/3P4/PPP1PPPP/RNBQKBNR w KQkq - 0 2,2.68955659866333,-3.86291241645813,#1d8ad6,204.65753424657535,1,1
A00,Mieses Opening: Venezolana Variation,Mieses Opening,Venezolana Variation,1. d3 c5 2. Nc3 Nc6 3. g3,r1bqkbnr/pp1ppppp/2n5/2p5/8/2NP2P1/PPP1PP1P/R1BQKBNR b KQkq - 0 3,3.1540873050689697,-3.3673696517944336,#8ec2e6,204.65753424657535,1,1
A00,Polish Opening,Polish Opening,Root,1. b4,rnbqkbnr/pppppppp/8/8/1P6/8/P1PPPPPP/RNBQKBNR b KQkq - 0 1,2.6071274280548096,-4.49496603012085,#6461dc,241.64383561643837,1,1
A00,"Polish Opening, with d5","Polish Opening, with d5",Root,1. b4 d5,rnbqkbnr/ppp1pppp/8/3p4/1P6/8/P1PPPPPP/RNBQKBNR w KQkq - 0 2,2.517076253890991,-4.665371417999268,#3024db,244.1095890410959,1,1
A00,"Polish Opening, with d5","Polish Opening, with d5",Root,1. b4 d5 2. Bb2 Nf6 3. Nf3,rnbqkb1r/ppp1pppp/5n2/3p4/1P6/5N2/PBPPPPPP/RN1QKB1R b KQkq - 3 3,1.4292327165603638,-4.583865642547607,#3024db,244.1095890410959,1,1
A00,Polish Opening: Baltic Defense,Polish Opening,Baltic Defense,1. b4 d5 2. Bb2 Bf5,rn1qkbnr/ppp1pppp/8/3p1b2/1P6/8/PBPPPPPP/RN1QKBNR w KQkq - 2 3,2.534339427947998,-4.7704691886901855,#1410a2,241.64383561643837,1,1
A00,Polish Opening: Birmingham Gambit,Polish Opening,Birmingham Gambit,1. b4 c5,rnbqkbnr/pp1ppppp/8/2p5/1P6/8/P1PPPPPP/RNBQKBNR w KQkq - 0 2,2.672497272491455,-4.263047695159912,#1a17a5,241.64383561643837,1,1
A00,Polish Opening: Bugayev Advance Variation,Polish Opening,Bugayev Advance Variation,1. b4 e5 2. Bb2 f6 3. b5,rnbqkbnr/pppp2pp/5p2/1P2p3/8/8/PBPPPPPP/RN1QKBNR b KQkq - 0 3,2.971250057220459,-4.4377007484436035,#211ea7,241.64383561643837,1,1
A00,Polish Opening: Bugayev Attack,Polish Opening,Bugayev Attack,1. b4 e5 2. a3,rnbqkbnr/pppp1ppp/8/4p3/1P6/P7/2PPPPPP/RNBQKBNR b KQkq - 0 2,2.8210930824279785,-4.622914791107178,#2925a9,241.64383561643837,1,1
A00,Polish Opening: Czech Defense,Polish Opening,Czech Defense,1. b4 e5 2. Bb2 d6,rnbqkbnr/ppp2ppp/3p4/4p3/1P6/8/PBPPPPPP/RN1QKBNR w KQkq - 0 3,2.8117282390594482,-4.5067830085754395,#1813c4,241.64383561643837,1,1
A00,Polish Opening: Dutch Defense,Polish Opening,Dutch Defense,1. b4 f5,rnbqkbnr/ppppp1pp/8/5p2/1P6/8/P1PPPPPP/RNBQKBNR w KQkq - 0 2,2.557006359100342,-4.515046119689941,#201bc6,241.64383561643837,1,1
A00,Polish Opening: German Defense,Polish Opening,German Defense,1. b4 d5 2. Bb2 Qd6,rnb1kbnr/ppp1pppp/3q4/3p4/1P6/8/PBPPPPPP/RN1QKBNR w KQkq - 2 3,2.5885188579559326,-4.660555839538574,#2823c7,241.64383561643837,1,1
A00,Polish Opening: Grigorian Variation,Polish Opening,Grigorian Variation,1. b4 Nc6,r1bqkbnr/pppppppp/2n5/8/1P6/8/P1PPPPPP/RNBQKBNR w KQkq - 1 2,2.730924606323242,-4.466745853424072,#302cc7,241.64383561643837,1,1
A00,Polish Opening: Karniewski Variation,Polish Opening,Karniewski Variation,1. b4 Nh6,rnbqkb1r/pppppppp/7n/8/1P6/8/P1PPPPPP/RNBQKBNR w KQkq - 1 2,2.520670175552368,-4.5314741134643555,#1c17e6,241.64383561643837,1,1
A00,Polish Opening: King's Indian Variation,Polish Opening,King's Indian Variation,1. b4 Nf6 2. Bb2 g6,rnbqkb1r/pppppp1p/5np1/8/1P6/8/PBPPPPPP/RN1QKBNR w KQkq - 0 3,1.5427414178848267,-4.482616424560547,#2a24e1,241.64383561643837,1,1
A00,"Polish Opening: King's Indian Variation, Schiffler Attack",Polish Opening,King's Indian Variation,1. b4 Nf6 2. Bb2 g6 3. e4,rnbqkb1r/pppppp1p/5np1/8/1P2P3/8/PBPP1PPP/RN1QKBNR b KQkq - 0 3,1.6762789487838745,-4.401652812957764,#2a24e1,241.64383561643837,1,1
A00,"Polish Opening: King's Indian Variation, Sokolsky Attack",Polish Opening,King's Indian Variation,1. b4 Nf6 2. Bb2 g6 3. c4 Bg7 4. e3 d6 5. Nf3 O-O 6. d4,rnbq1rk1/ppp1ppbp/3p1np1/8/1PPP4/4PN2/PB3PPP/RN1QKB1R b KQ - 0 6,1.3771542310714722,2.9481985569000244,#2a24e1,241.64383561643837,1,1
A00,Polish Opening: Myers Variation,Polish Opening,Myers Variation,1. b4 d5 2. Bb2 c6 3. a4,rnbqkbnr/pp2pppp/2p5/3p4/PP6/8/1BPPPPPP/RN1QKBNR b KQkq - 0 3,2.5896570682525635,-4.6473612785339355,#3834db,241.64383561643837,1,1
A00,Polish Opening: Outflank Variation,Polish Opening,Outflank Variation,1. b4 c6,rnbqkbnr/pp1ppppp/2p5/8/1P6/8/P1PPPPPP/RNBQKBNR w KQkq - 0 2,2.679772138595581,-4.402618408203125,#4642d6,241.64383561643837,1,1
A00,Polish Opening: Queen's Indian Variation,Polish Opening,Queen's Indian Variation,1. b4 e6 2. Bb2 Nf6 3. b5 b6,rnbqkb1r/p1pp1ppp/1p2pn2/1P6/8/8/PBPPPPPP/RN1QKBNR w KQkq - 0 4,2.19439697265625,-4.308757781982422,#3b36eb,241.64383561643837,1,1
A00,Polish Opening: Queenside Defense,Polish Opening,Queenside Defense,1. b4 e6 2. Bb2 Nf6 3. b5 a6,rnbqkb1r/1ppp1ppp/p3pn2/1P6/8/8/PBPPPPPP/RN1QKBNR w KQkq - 0 4,2.1014254093170166,-4.365793228149414,#4945e6,241.64383561643837,1,1
A00,Polish Opening: Rooks Swap Line,Polish Opening,Rooks Swap Line,1. b4 e6 2. Bb2 Nf6 3. b5 a6 4. a4 axb5 5. axb5 Rxa1 6. Bxa1,1nbqkb1r/1ppp1ppp/4pn2/1P6/8/8/2PPPPPP/BN1QKBNR b Kk - 0 6,2.1359055042266846,-4.41528844833374,#5753e1,241.64383561643837,1,1
A00,Polish Opening: Schiffler-Sokolsky Variation,Polish Opening,Schiffler-Sokolsky Variation,1. b4 e6 2. Bb2 Nf6 3. b5 d5 4. e3,rnbqkb1r/ppp2ppp/4pn2/1P1p4/8/4P3/PBPP1PPP/RN1QKBNR b KQkq - 0 4,2.2670865058898926,-4.242387771606445,#5c58ee,241.64383561643837,1,1
A00,Polish Opening: Schuehler Gambit,Polish Opening,Schuehler Gambit,1. b4 c6 2. Bb2 a5 3. b5 cxb5 4. e4,rnbqkbnr/1p1ppppp/8/pp6/4P3/8/PBPP1PPP/RN1QKBNR b KQkq - 0 4,3.254392147064209,-4.010527610778809,#6965ea,241.64383561643837,1,1
